artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
Bryan Ferry,I Put a Spell On You,"solo wave, sophisti-pop, new romantic, melancholia, glam rock, new wave pop, new wave",Taxi,3fD3M2Nkc7gs2vvVBsYlpf,2ZSdp7EZjzAUx7Z5Yp841e,"['solo wave', 'sophisti-pop', 'new romantic', 'melancholia', 'glam rock', 'new wave pop', 'new wave']",Pop,Emotions unable to be determined
The Atlas Moth,Coma Noir,"atmospheric sludge, sci-fi metal, post-metal",Coma Noir,3n5IAzOOUDWtVVtVZK7k9y,6fBjq2159kMbb40K8R52xp,"['atmospheric sludge', 'sci-fi metal', 'post-metal']",Rock,Emotions unable to be determined
Marillion,Script for a Jester's Tear - 1997 Remaster,"symphonic rock, progressive rock, neo-progressive",Script for a Jester's Tear,0VxsLySBHCT81udH5DvoHc,5mbtDQJwsioLCEGIT1cbOJ,"['symphonic rock', 'progressive rock', 'neo-progressive']",Rock,Emotions unable to be determined
Kevin Ayers,Lay Lady Lay,"canterbury scene, british folk",Deià...Vu,71irMadsIgwVmpA5yxCNWG,0APk9XJTU37ued7YRpkddW,"['canterbury scene', 'british folk']",Folk,"Excitement, Amusement, Joy"
The Goo Goo Dolls,We Are the Normal,"neo mellow, pop rock, permanent wave, post-grunge",Superstar Car Wash,7d29VYNhdeA7Y5PGffGDYC,16mM6C9luHRXcUadJ5tfn4,"['neo mellow', 'pop rock', 'permanent wave', 'post-grunge']",Rock,Emotions unable to be determined
Cephalic Carnage,Anechoic Chamber,"brutal death metal, technical death metal, grindcore, technical grindcore, deathgrind, denver metal, death metal",Conforming to Abnormality,3xACOgYnP3GXOcxe7ZOedm,0glkjLR1GSQdFNncdUdn7U,"['brutal death metal', 'technical death metal', 'grindcore', 'technical grindcore', 'deathgrind', 'denver metal', 'death metal']",Rock,Emotions unable to be determined
Shiritsu Ebisu Chugaku,シンガロン・シンガソン（MUSiC ver.）,"j-pop girl group, j-idol",MUSiC,1lMrT3iVxWLyo2gvZCt7LC,2vP7lQBv1SIMO1rAdPk6k6,"['j-pop girl group', 'j-idol']",Pop,Emotions unable to be determined
Lee Aaron,Metal Queen,glam metal,Metal Queen,4b3UYHaYfUb1V546Chw4to,0QebZlfI7BF2Q6UNDlGp2t,['glam metal'],Rock,Emotions unable to be determined
Maren Morris,The Bones,"contemporary country, classic texas country",Girl,7yFhA2fUsL2oIMWlw5DaHQ,3XpxioqzCTiqOSuHTXuaGf,"['contemporary country', 'classic texas country']",Country,"Excitement, Joy"
Cibo Matto,Sugar Water,"shibuya-kei, trip hop",Viva! La Woman,2mQnPuVeoJXwS8p9J4JUIb,1Sha7blBHJ2ZBK5FjVXU9W,"['shibuya-kei', 'trip hop']",Electronic,Emotions unable to be determined
Aimyon,Marigold,"j-acoustic, j-pop",Momentary Sixth Sense,5NqGfELjcdvRIUuhgZJ34W,2JzVi6d4gLdVFemJKJSPJf,"['j-acoustic', 'j-pop']",Pop,"Excitement, Joy, Determination"
Uffie,Drugs,"electroclash, new rave, electro-pop francais, electrofox",Tokyo Love Hotel,5TLcClDDNCHAnVbETHqpeA,4Or2Bkc2Hq9oKrAusORnXd,"['electroclash', 'new rave', 'electro-pop francais', 'electrofox']",Pop,Emotions unable to be determined
Lissy Trullie,Ready for the Floor,metropopolis,Self-Taught Learner,2pVJMcheKHqvBTjFwawetk,3O4wCPFGcWFckCOU16DiNp,['metropopolis'],Pop,Distress
Explosions In The Sky,The Birth And Death Of The Day,"cinematic post-rock, melancholia, post-rock, instrumental post-rock, american post-rock",All of a Sudden I Miss Everyone,1kuybxbGyHg58ELIkMeF9w,2BkhGv48TtChjKBwkC67eo,"['cinematic post-rock', 'melancholia', 'post-rock', 'instrumental post-rock', 'american post-rock']",Rock,Emotions unable to be determined
Katie Melua,Moonshine,uk pop,Secret Symphony,0Y9mpB6a9Ki2Yu5wqOBcxU,3jWGg5JBd2sqCnpH5ugYj4,['uk pop'],Pop,Emotions unable to be determined
Saxon,I've Got to Rock (To Stay Alive),"nwobhm, glam metal, hard rock, metal, power metal",The Inner Sanctum,5EFuiCYCjLbzwEFXZf0ZuD,6u6y7xJQwJDEAMXJoYmtFO,"['nwobhm', 'glam metal', 'hard rock', 'metal', 'power metal']",Rock,Emotions unable to be determined
Atreyu,House Of Gold,"nu metal, melodic metalcore, alternative metal, metalcore, screamo, post-grunge",In Our Wake,6ldJbhUXQUjJS4hCqV1iAh,1DXYDky3yWmlZyfknW5UT8,"['nu metal', 'melodic metalcore', 'alternative metal', 'metalcore', 'screamo', 'post-grunge']",Rock,Emotions unable to be determined
The Slackers,So This Is The Night,"ska, ska punk, ska revival",Wasted Days,5tmO49W7iaINonRpZu6cg3,6Gsk2nUl219al8pzo8TNWB,"['ska', 'ska punk', 'ska revival']",Reggae,"Anger, Distress, Fear"
Saxon,The Eagle Has Landed (1999 - Remaster),"nwobhm, glam metal, hard rock, metal, power metal",Power & the Glory,2687el0ck7zYxPcpyltKEx,19KCDVrBTC56iIcIf1vCQ3,"['nwobhm', 'glam metal', 'hard rock', 'metal', 'power metal']",Rock,Emotions unable to be determined
Yo La Tengo,Fallout,"noise pop, new jersey indie, permanent wave, dream pop, lo-fi, art pop, indie rock, indietronica, shoegaze, alternative rock",This Stupid World,0G940894Dzz2GpHAdpAEcw,3LaJpJFSY3cmLFEHJl2z6E,"['noise pop', 'new jersey indie', 'permanent wave', 'dream pop', 'lo-fi', 'art pop', 'indie rock', 'indietronica', 'shoegaze', 'alternative rock']",Pop,Emotions unable to be determined
Black Map,Ruin,modern hard rock,In Droves,3Hp29A0tKRq7f58M6IaoqX,17z1wxZ3ZXiD1vLzJHBhoK,['modern hard rock'],Rock,Emotions unable to be determined
Last in Line,Landslide,modern hard rock,II,5ph47zokA4xCvg9XQh1hkD,54pKLniQDFd26wHXDCv75V,['modern hard rock'],Rock,Emotions unable to be determined
Solange,Almeda,"urban contemporary, r&b, alternative r&b, afrofuturism",When I Get Home,6IAgarq2wDeYzpsY2Kx0Hw,4WF4HvVT7VjGnVjxjoCR6w,"['urban contemporary', 'r&b', 'alternative r&b', 'afrofuturism']",R&B,"Excitement, Fear, Joy"
Magnum,No Steppin' Stones,hard rock,The Monster Roars,1PUT7qbMgnkf1BiOlWY7ZD,286a0luh0FDCtNoPdQh57A,['hard rock'],Rock,Emotions unable to be determined
Omarion,Touch,"trap, dance pop, southern hip hop, rap, r&b, hip pop, urban contemporary",O,29VphGf9Vgmvj9OBFOHZWh,22zphAWMdb1RS1H8uxvXRa,"['trap', 'dance pop', 'southern hip hop', 'rap', 'r&b', 'hip pop', 'urban contemporary']",Hip-Hop,"Joy, Determination"
Sheryl Crow,Roller Skate,"singer-songwriter, permanent wave, lilith, new wave pop, pop rock",Be Myself,60lKNkXncFx0UHu27XcJP7,7shFCy9ndIUNpp52TubkTa,"['singer-songwriter', 'permanent wave', 'lilith', 'new wave pop', 'pop rock']",Pop,"Distress, Excitement"
Avril Lavigne,Head Above Water,"canadian pop, pop, candy pop, dance pop",Head Above Water,7gY3cyGcB2wnk2xDXiA0pe,3FrkD0TTaXBuW19vuEhDGz,"['canadian pop', 'pop', 'candy pop', 'dance pop']",Pop,Distress
Shed Seven,Chasing Rainbows,"york indie, britpop",A Maximum High,1mGPxJy1p0pCYxoxLyKxCA,13HyKj5iCCibxsznmZyOiS,"['york indie', 'britpop']",Pop,Emotions unable to be determined
Randy Newman,I Love L.A.,"singer-songwriter, movie tunes",Trouble in Paradise,1pJHnQCWY4hn8ZWuNJ75jt,1sIwn51oY2bpMoN7vwWpht,"['singer-songwriter', 'movie tunes']",Folk,Amusement
Samantha Jade,Home,"australian pop, australian talent show",The Magic of Christmas,4g6JlQogtLL3QC5s9VPi4g,004Uz6vJ0LyGw4xq0zW2wk,"['australian pop', 'australian talent show']",Pop,Love
LeToya Luckett,Used To,"urban contemporary, r&b, contemporary r&b, hip pop",Back 2 Life,23K2i7Ejq8TJGptbSX7Avv,7G2XBcfLBPb2uhes9Q7JQ0,"['urban contemporary', 'r&b', 'contemporary r&b', 'hip pop']",R&B,Emotions unable to be determined
Ty Segall,Whatever,"noise pop, oc indie, noise rock, lo-fi, bay area indie, neo-psychedelic, indie rock, garage rock",First Taste,1WSSrDuHRQgiQIUNxJh8id,5Wp2w6fVi7u9a2NKOtLOmM,"['noise pop', 'oc indie', 'noise rock', 'lo-fi', 'bay area indie', 'neo-psychedelic', 'indie rock', 'garage rock']",Rock,Emotions unable to be determined
Run–D.M.C.,Christmas In Hollis,"queens hip hop, golden age hip hop, rap, old school hip hop, east coast hip hop, hip hop",Tougher Than Leather,41onDks2UPbyjer5fMeUWf,5opAMGIf8Hn7xIaTPdHFDv,"['queens hip hop', 'golden age hip hop', 'rap', 'old school hip hop', 'east coast hip hop', 'hip hop']",Hip-Hop,"Excitement, Anger"
Jake Owen,Down To The Honkytonk,"country, contemporary country, modern country rock, country road",Greetings from... Jake,5g0XcG0apQTlO3X8r38vGf,6DcjgwmNJdsl2BODdwPOH6,"['country', 'contemporary country', 'modern country rock', 'country road']",Country,"Determination, Excitement, Amusement"
Kristin Hersh,Trouble,"melancholia, rhode island indie, boston rock, alternative pop",Sunny Border Blue,6q6llCrXPIMrlwKtZOfQHj,70UTWFpBu9nB9fTyoutuU0,"['melancholia', 'rhode island indie', 'boston rock', 'alternative pop']",Pop,"Anger, Excitement, Calmness"
Face To Face,A-OK,"ska, punk, skate punk",Big Choice,1UtCB0O9gvw0Xv8ALke3Pk,65i4zE6NfpEYsGCVZLkiku,"['ska', 'punk', 'skate punk']",Rock,Emotions unable to be determined
Terrorvision,Perseverance,britpop,Regular Urban Survivors,7HZRHiaVhqY6h2cGf13WIk,2doePSnN8F3dTh7CTsjGfR,['britpop'],Pop,"Excitement, Amusement, Determination"
YoungBoy Never Broke Again,Genie,"rap, baton rouge rap",Until Death Call My Name,7E6knQgEAcU0nIjQJuwrIv,1xFoRn9DxZXwPjEdGnw800,"['rap', 'baton rouge rap']",Hip-Hop,"Excitement, Anger, Amusement"
Lecrae,Blow Your High,christian hip hop,Rehab: The Overdose,345QHKb714LArhBONxdMyF,1dwe4UpfDWNWoVtWvnjFrO,['christian hip hop'],Hip-Hop,"Anger, Excitement"
Teenage Bottlerocket,In the Basement,"punk, orgcore, ramonescore, skate punk, wyoming indie, ska, power-pop punk",Warning Device,7d1nPsb5AFrmqn4IKoj9DG,1O73GiuVOlkKkuNQNhS4QR,"['punk', 'orgcore', 'ramonescore', 'skate punk', 'wyoming indie', 'ska', 'power-pop punk']",Rock,Emotions unable to be determined
Sepultura,Beneath the Remains,"groove metal, metal, speed metal, brazilian thrash metal, thrash metal, metal mineiro, latin metal, nu metal, old school thrash, hard rock, alternative metal, brazilian metal, brazilian groove metal, deathrash, death metal",Beneath the Remains,3dY6SLslpYq09BKeZxzVCC,3BDZvMYxZ6E8IuSQL2ew6Z,"['groove metal', 'metal', 'speed metal', 'brazilian thrash metal', 'thrash metal', 'metal mineiro', 'latin metal', 'nu metal', 'old school thrash', 'hard rock', 'alternative metal', 'brazilian metal', 'brazilian groove metal', 'deathrash', 'death metal']",Rock,Emotions unable to be determined
Firewater,Paint it Black,gypsy punk,Songs We Should Have Written,5VECzz8M5SyhYHK1h8nYjR,34liHFQ7IOE1AsQYXtf6HS,['gypsy punk'],Rock,Emotions unable to be determined
Danny Gokey,Rise,"ccm, christian music, christian alternative rock, idol",Rise,7E081VjB8ih6c6AElqlQiN,1qCUfjDUf4kJUl4nJv6bVz,"['ccm', 'christian music', 'christian alternative rock', 'idol']",Rock,Emotions unable to be determined
Whitesnake,Love Ain't No Stranger,"rock, glam metal, hard rock, british blues, album rock, metal, classic rock",Slide It In,7cophW0FqeDEEW9i57WBvL,4jFSgsgOGtd96FZtNWF0cp,"['rock', 'glam metal', 'hard rock', 'british blues', 'album rock', 'metal', 'classic rock']",Rock,Emotions unable to be determined
Nada Surf,So Much Love,power pop,Never Not Together,658hDccUFtI9aULIIQv99B,25zK3dPJNgadaxsTHHCe4x,['power pop'],Pop,Excitement
Methyl Ethel,Ubu,"australian indie rock, australian indie",Everything Is Forgotten,1saiBrRmtuCHcCDOOPiBrc,59VOeI9okk4Ri13h1nRqtx,"['australian indie rock', 'australian indie']",Alternative,Emotions unable to be determined
Above The Law,Murder Rap,"g funk, west coast rap",Livin' Like Hustlers,0tVSehz9YkXjtlMjtmQwLz,1IeZPlTQ4xjVJPXi0jj4qB,"['g funk', 'west coast rap']",Hip-Hop,Emotions unable to be determined
Prince Paul,The Rev,east coast hip hop,A Prince Among Thieves,2JwMefMNO4xSJUIsfOS01L,4fyM6KHHFxkVDYqJA5k2nR,['east coast hip hop'],Hip-Hop,"Anger, Amusement, Sympathy"
Iggy Pop,Strung Out Johnny,"glam rock, rock, permanent wave, protopunk, alternative rock",Every Loser,6OGIBcJV5qV1FF5uiofnX0,62VSZ71LvrUh1VoSuPgzXd,"['glam rock', 'rock', 'permanent wave', 'protopunk', 'alternative rock']",Rock,Calmness
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","hip hop, pop rap, rap, miami hip hop",Grateful,1jYiIOC5d6soxkJP81fxq2,3HhZbSJdhOqMSaRbEt3gtw,"['hip hop', 'pop rap', 'rap', 'miami hip hop']",Hip-Hop,"Excitement, Determination, Amusement"
Primal Rock Rebellion,No Place Like Home,"Progressive metal, metal, rock ",Awoken Broken,4IxL1vUBaCqyCSYHZRdM9o,6CNxllmrSSISRCVzpeLQ9q,"['Progressive metal', 'metal', 'rock ']",Rock,Emotions unable to be determined
Linda Ronstadt,How Do I Make You,"folk rock, singer-songwriter, folk, heartland rock, soft rock, country rock, mellow gold",Mad Love,2WX2HSBKkcKVvqTukHZS22,6cmZh9HLohWMUTkshUyLt1,"['folk rock', 'singer-songwriter', 'folk', 'heartland rock', 'soft rock', 'country rock', 'mellow gold']",Rock,Emotions unable to be determined
Kev Brown,Intro,"underground boom bap, alternative hip hop, jazz boom bap, boom bap",Stray from the Pack,0IgP2EmCDspkGQL2INg3CX,5TWsvezGJenqJGRsKxrkhf,"['underground boom bap', 'alternative hip hop', 'jazz boom bap', 'boom bap']",Jazz,Emotions unable to be determined
Andy Grammer,Don't Give Up On Me,"neo mellow, post-teen pop, viral pop",Naive,0fiijtFXDJ9MOVwgSaEQJ5,4NkgzNCOzuki4FuWUOY28R,"['neo mellow', 'post-teen pop', 'viral pop']",Pop,"Anger, Fear, Distress"
13 ENGINES,There You Go Again - Live,"canadian rock, canadian indie",13 Engines,2VfJBustRNfXo5TDm8Q4Ej,1LS64hRWBofv9FEH7KWVmf,"['canadian rock', 'canadian indie']",Alternative,Emotions unable to be determined
Voivod,Target Earth,"metal, thrash metal, cyberpunk, old school thrash, canadian metal, technical thrash",Target Earth,00cckIHATNjZ8aGrroh89l,7thqd26yjPouEs8CHwD8Js,"['metal', 'thrash metal', 'cyberpunk', 'old school thrash', 'canadian metal', 'technical thrash']",Rock,Anger
Author & Punisher,Drone Carrying Dread,"experimental, one-person band, dub metal, drone metal, post-metal, laboratorio",Krüller,3uZnwhC4hpCaDar9RXNLzk,6RVqlSdUv4Mj79zYuCWw7a,"['experimental', 'one-person band', 'dub metal', 'drone metal', 'post-metal', 'laboratorio']",Rock,Emotions unable to be determined
Crash Test Dummies,Superman's Song,"canadian rock, pop rock, post-grunge",The Ghosts That Haunt Me,3lcP1anKWxdp6IRNF9vGhu,6IAT88ZYeFZEszIUZ1gUUH,"['canadian rock', 'pop rock', 'post-grunge']",Rock,"Excitement, Boredom, Calmness"
Iron Savior,Deadly Sleep,"power metal, german metal, speed metal, german power metal",Unification,35zh0RAmlnIpH1dnC3Z4WC,6R7ptlH42QVpgsUFJAvvQb,"['power metal', 'german metal', 'speed metal', 'german power metal']",Rock,Anger
B2K,Uh Huh,"r&b, hip pop, urban contemporary, boy band, contemporary r&b",B2K,2nBY2iQvxOIXrdlJvg7ZPo,21yoUU2rTDol51y88pMGKq,"['r&b', 'hip pop', 'urban contemporary', 'boy band', 'contemporary r&b']",R&B,Emotions unable to be determined
Pinguini Tattici Nucleari,Ridere,"italian pop, milan indie, italian indie pop, bergamo indie",Fuori dall'hype,5LZVK19ieaV8Mk9FsqTL3F,56JsicBPrw88plclhKK74J,"['italian pop', 'milan indie', 'italian indie pop', 'bergamo indie']",Pop,Excitement
Narrow Head,Moments of Clarity,"dreamo, spacegrunge, american shoegaze, grungegaze",Moments of Clarity,35abwQmAZvwCPBPzuXWob1,2tT3FSTvD9zx1c6QyZcYis,"['dreamo', 'spacegrunge', 'american shoegaze', 'grungegaze']",Rock,Emotions unable to be determined
Little Simz,101 FM,"trap queen, escape room, alternative r&b",Grey Area,5pSCNRGLvjjU9tMOh7mvq1,3Z8Df4ghTJ7afEWkurB2I1,"['trap queen', 'escape room', 'alternative r&b']",Hip-Hop,"Amusement, Nostalgia, Calmness"
Infectious Grooves,Violent & Funky,"funk metal, funk rock",Groove Family Cyco,7je6HRz7AoYt0HoW0gEUdP,55u43mARrmqFDHNb2qQ59M,"['funk metal', 'funk rock']",Rock,"Excitement, Anger"
The Cribs,Rainbow Ridge,"british indie rock, scottish rock, britpop, west yorkshire indie",24-7 Rock Star Shit,7GsFIiM8z2mKNJpmyHDWSS,2AWNdjcW5pqLNN4D9fD60Y,"['british indie rock', 'scottish rock', 'britpop', 'west yorkshire indie']",Rock,Emotions unable to be determined
The Quireboys,Roses & Rings - 30Th Anniversary Version,"glam metal, sleaze rock",A Bit of What You Fancy,410EP1XFy3OVLuw69s2S5m,1MO10hUmqw1ANCmMprA2SU,"['glam metal', 'sleaze rock']",Rock,Emotions unable to be determined
Joe Satriani,Thunder High On The Mountain,"hard rock, shred, metal guitar, instrumental rock",What Happens Next,6HEGXMMaxg9WFKdqXz8u5y,03k5c6BMyXdk4D2CE9zOQP,"['hard rock', 'shred', 'metal guitar', 'instrumental rock']",Rock,Emotions unable to be determined
Will Butler,Anna,"Alternative, indie",Policy,3kLoIn11v4lQJHVXhjp8ZO,0zMxt0W04xIi3nKiABwdqW,"['Alternative', 'indie']",Alternative,Emotions unable to be determined
The Waterboys,November Tale,"scottish new wave, irish rock, celtic rock, scottish rock",Modern Blues,3KyGiwQS3ki9mEhbvD8lz4,6JpbAAtjlHHn7Gz78CTrDX,"['scottish new wave', 'irish rock', 'celtic rock', 'scottish rock']",Rock,"Excitement, Determination"
Lupe Fiasco,The Show Goes On,"conscious hip hop, political hip hop, southern hip hop, chicago rap, rap, hip hop, pop rap",Lasers,4NTWZqvfQTlOMitlVn6tew,1j0apvEvaWbTmlZpKsfr2D,"['conscious hip hop', 'political hip hop', 'southern hip hop', 'chicago rap', 'rap', 'hip hop', 'pop rap']",Hip-Hop,Emotions unable to be determined
Anthrax,Carry on a Wayward Son,"groove metal, speed metal, thrash metal, nu metal, glam metal, rock, rap metal, old school thrash, hard rock, alternative metal, metal",For All Kings,6YvqkiySh1NoVCvkYxfNXK,4V0U4SYEZX0tmBw6fnca3h,"['groove metal', 'speed metal', 'thrash metal', 'nu metal', 'glam metal', 'rock', 'rap metal', 'old school thrash', 'hard rock', 'alternative metal', 'metal']",Rock,"Excitement, Anger, Amusement"
"""Weird Al"" Yankovic","Gump (Parody of ""Lump"" by The Presidents of the United States)","parody, comedy rock, comic",Bad Hair Day,3PVfuCu2tfkDbtlCIL5R3m,0Jlz2oUJcRROhY8MFMp609,"['parody', 'comedy rock', 'comic']",Rock,Excitement
Mötley Crüe,Misunderstood,"rock, glam metal, hard rock, alternative metal, album rock, sleaze rock, metal",Mötley Crüe,4x2Bo5tiMo9lOOmti4YAvN,3ziMIeeKCSIIwoIeTEp79L,"['rock', 'glam metal', 'hard rock', 'alternative metal', 'album rock', 'sleaze rock', 'metal']",Rock,Emotions unable to be determined
HAIM,Want You Back,"metropopolis, indietronica",Something to Tell You,2wXhdaTnmkkFSOidKfnOxA,5m9rXTBF7mHFGQlFsiEHrY,"['metropopolis', 'indietronica']",Pop,Determination
Gorillaz,We Got the Power (feat. Jehnny Beth),"rock, alternative hip hop, modern rock",Humanz,7hQ0ojbeqicGhw0wdUVeaN,0NvirtaDCaZU5PAW1O5FDE,"['rock', 'alternative hip hop', 'modern rock']",Rock,Determination
Fireflight,Dying For Your Love,"christian rock, christian alternative rock, pop emo, pixie",Now,2fDnYtrBwpRSNgpwf07qAS,5prXxaQ2EO4JTYnWSWhP9R,"['christian rock', 'christian alternative rock', 'pop emo', 'pixie']",Rock,Emotions unable to be determined
Sleigh Bells,And Saints,"noise pop, dance-punk, brooklyn indie, indie surf, hyper-rock, neo-synthpop, indie rock, shimmer pop, indietronica, experimental pop",Kid Kruschev,5xF0VtCM7rFF5HjtfHmGZN,7mCzdpCV6JMpMmqyf2kLVL,"['noise pop', 'dance-punk', 'brooklyn indie', 'indie surf', 'hyper-rock', 'neo-synthpop', 'indie rock', 'shimmer pop', 'indietronica', 'experimental pop']",Pop,Emotions unable to be determined
Moby,Lift Me Up,"downtempo, electronica",Hotel,2YreZaYOabnHmyj6HGayoX,7iBbRtwtc84od5Wpp0BmAu,"['downtempo', 'electronica']",Electronic,Emotions unable to be determined
Jennifer Lopez,Hold You Down (feat. Fat Joe),"urban contemporary, pop, dance pop",Rebirth,2wxRI1QYuRehNLyLu48YfN,1fRr47hbp60yegltnsvkEH,"['urban contemporary', 'pop', 'dance pop']",Pop,"Excitement, Satisfaction, Amusement"
Municipal Waste,Jock Pit,"groove metal, speed metal, thrash metal, virginia punk, crossover thrash, new wave of thrash metal, virginia metal, metal, death metal",Waste 'Em All,6Q58m1VP3AxebAyDExfilE,5FqNuHEi8R5Ex7dE8UONw5,"['groove metal', 'speed metal', 'thrash metal', 'virginia punk', 'crossover thrash', 'new wave of thrash metal', 'virginia metal', 'metal', 'death metal']",Rock,Emotions unable to be determined
Powerman 5000,Organizized,"funk metal, nu metal, rap metal, alternative metal, industrial metal",True Force,4Zo7nRoAH2zrRsse1vYmDg,2RliETqE20sf7S9l3uqGj6,"['funk metal', 'nu metal', 'rap metal', 'alternative metal', 'industrial metal']",Rock,Emotions unable to be determined
Krokus,Mad World,"hard rock, swiss rock, album rock, glam metal",Rock the Block,3oo8Ay5e9dk6SQX0SOba86,7DJVxbTvIW0b5i0f6A0QHD,"['hard rock', 'swiss rock', 'album rock', 'glam metal']",Rock,Emotions unable to be determined
Young Dolph,100 Shots,"trap, southern hip hop, tennessee hip hop, memphis hip hop, rap",Bulletproof,3TXy6nchgKeYlVwOKNk9lE,55GbaLX8yU1Agf7wjhez7W,"['trap', 'southern hip hop', 'tennessee hip hop', 'memphis hip hop', 'rap']",Hip-Hop,"Excitement, Anger, Amusement"
Cannibal Corpse,Priests Of Sodom,"brutal death metal, metal, death metal, buffalo ny metal",Evisceration Plague,6m5EVmAlKhJwbQCT3xN5Kt,03jcqKD4ZthRxviJQIPCYf,"['brutal death metal', 'metal', 'death metal', 'buffalo ny metal']",Rock,Determination
