artist,song_name,genres,album_name,song_id,album_id,genres_list,singular_genre,Top Emotions
Great Lake Swimmers,Great Lake Swimmers,"canadian indie folk, ontario indie, canadian singer-songwriter, toronto indie, stomp and holler, canadian indie, chamber pop, indie folk",Great Lake Swimmers,2BiO5hhJ6prR4KdMaAGfHZ,5jHcGDfTT8YbqyHPzKYvG2,"['canadian indie folk', 'ontario indie', 'canadian singer-songwriter', 'toronto indie', 'stomp and holler', 'canadian indie', 'chamber pop', 'indie folk']",Alternative,Emotions unable to be determined
Jeremy Riddle,All Hail King Jesus,"world worship, christian music, deep ccm, ccm, worship",More,0FRdprdBRrdo0jMxhK0hTy,2mGewKlkzqeAld4N3T1lfx,"['world worship', 'christian music', 'deep ccm', 'ccm', 'worship']",World,Emotions unable to be determined
Trick Pony,Pour Me,"country, country dawn, country road",Trick Pony,2enprHJA0siL33w7TaN7VH,3qFLCIyjFyuNKvVDSRwdbk,"['country', 'country dawn', 'country road']",Country,"Excitement, Fear"
Bloc Party,The Love Within,"dance-punk, alternative dance, neo-synthpop, new rave, indie rock, indietronica, modern rock, alternative rock",Hymns,06j5Ztj7LYmTgS9CYk5MT1,04eKMCGEt1YSvZHKgz4NH6,"['dance-punk', 'alternative dance', 'neo-synthpop', 'new rave', 'indie rock', 'indietronica', 'modern rock', 'alternative rock']",Rock,Emotions unable to be determined
Funeral For A Friend,Best Friends and Hospital Beds,"post-hardcore, uk post-hardcore, screamo",Conduit,6B1XIYrH0g7uuf9yNeDsue,1kZNKmHgyUJxBrC7tqQIkT,"['post-hardcore', 'uk post-hardcore', 'screamo']",Rock,Emotions unable to be determined
Foxes,Body Talk,"metropopolis, electropop, uk pop",All I Need,72nV5T9HAbKc1sLka9NF6x,6fpZzsdzd04nqiDPWnF2iw,"['metropopolis', 'electropop', 'uk pop']",Pop,Emotions unable to be determined
Matisyahu,King Without a Crown,reggae fusion,Youth,3NkIfsiFHnljGrlXSD2AJ3,6xv4soedEKLMLzSpgWYuzf,['reggae fusion'],Reggae,Emotions unable to be determined
Smog,Cold Blooded Old Times,"alternative country, singer-songwriter, drone folk, lo-fi, chamber pop",Knock Knock,5PvqFnDaO9L2BTOY8HLVk8,3XzbVl7oibSdnmpCGzCK6A,"['alternative country', 'singer-songwriter', 'drone folk', 'lo-fi', 'chamber pop']",Folk,Emotions unable to be determined
Everything But The Girl,When All's Well,"trip hop, sophisti-pop, new wave pop",Love Not Money,3nTkhihfrrTNU218Bz9fas,5tGyyqYTVwAzTjYY0nWPDo,"['trip hop', 'sophisti-pop', 'new wave pop']",Pop,Emotions unable to be determined
Bright Eyes,Easy/Lucky/Free,"melancholia, stomp and holler, omaha indie, indie rock, chamber pop",Digital Ash in a Digital Urn,3lMOJhsiPBc5q0dGP73EaZ,3l90EEnsvtz3OqzBqO9lGp,"['melancholia', 'stomp and holler', 'omaha indie', 'indie rock', 'chamber pop']",Pop,"Anger, Distress, Interest"
Voivod,Korgüll the Exterminator,"metal, thrash metal, cyberpunk, old school thrash, canadian metal, technical thrash",Rrröööaaarrr,6GmtPCnI4kCzReTYqGUbM2,3IymtaFe8M1hW6ZAl51zYQ,"['metal', 'thrash metal', 'cyberpunk', 'old school thrash', 'canadian metal', 'technical thrash']",Rock,Emotions unable to be determined
HA SUNG WOON,BIRD,k-pop,My Moment,0NYjWYkDLvX4FwM2p75djE,79e82khs5WtDS8Fy3jmPpQ,['k-pop'],Pop,Emotions unable to be determined
ONE OK ROCK,We Are,"j-pop, j-rock",Ambitions,57sk9X1fPLXRfkw74XNrmK,0p1YL9nzIuKTonZH6Gq58i,"['j-pop', 'j-rock']",Pop,Emotions unable to be determined
Noel Gallagher's High Flying Birds,Ballad Of The Mighty I,britpop,Chasing Yesterday,52lpRzbODGnuk5HglqioFk,5cfXTQrZrvIb7C8slwdqkN,['britpop'],Pop,Emotions unable to be determined
Edguy,The Headless Game,"german metal, speed metal, german power metal, symphonic metal, metal, progressive metal, power metal",Theater of Salvation,3K5tIQJgZYYUdS7m5iKdCK,4IREsCiABKskybnIFTleZ6,"['german metal', 'speed metal', 'german power metal', 'symphonic metal', 'metal', 'progressive metal', 'power metal']",Rock,Emotions unable to be determined
En Vogue,Blue Skies,"girl group, new jack swing, r&b, hip pop, urban contemporary, contemporary r&b",Electric Café,3mWQwfgs918CSxHHrijQo3,6KphDWO6aDt5H5j6Ml06qA,"['girl group', 'new jack swing', 'r&b', 'hip pop', 'urban contemporary', 'contemporary r&b']",R&B,"Excitement, Confusion, Fear"
Guster,Demons,boston rock,Goldfly,0oMH1Q4pMYy7fGio9rDxil,61ELbBatE0AGnBBBL4BZBQ,['boston rock'],Rock,Emotions unable to be determined
Altar Boys,You Are Loved,"deep christian rock, christian metal, christian punk",Gut Level Music,3Cs82dt0WaZRNgpFBqrASW,7A6h2if8Zb2zateOMkbhEm,"['deep christian rock', 'christian metal', 'christian punk']",Rock,"Anxiety, Determination, Anger"
The Mountain Goats,Younger,"folk punk, anti-folk, melancholia, new weird america, lo-fi, indie rock, chamber pop",In League with Dragons,4T5ZsCfzhTVmE6lHM9c3gb,5y9OP5VLb8oA1uBj31rxoO,"['folk punk', 'anti-folk', 'melancholia', 'new weird america', 'lo-fi', 'indie rock', 'chamber pop']",Folk,"Excitement, Interest, Determination"
Laura Nyro,To A Child...,"singer-songwriter, folk",Mother's Spiritual,3msQPXGes9xJk79sEj7n8e,6yUjsWR985dVl555vMHYLq,"['singer-songwriter', 'folk']",Folk,Emotions unable to be determined
P.O.D.,Coming Back,"funk metal, rap rock, nu metal, rap metal, alternative metal",Snuff the Punk,5KaunmS5kXNfN1lOowVdNQ,0LLfZRfdoq8LpWlPorkKcD,"['funk metal', 'rap rock', 'nu metal', 'rap metal', 'alternative metal']",Rock,Emotions unable to be determined
The Fall,Mark E. Smith & Brix Promo Interview - Alternate Versions & Interview,"uk post-punk, madchester, post-punk, art punk, shoegaze, alternative rock",Cerebral Caustic,2zrRgVuJdny1kngQr2ANK4,2nFwhGw8t7PQT2grbSDAyL,"['uk post-punk', 'madchester', 'post-punk', 'art punk', 'shoegaze', 'alternative rock']",Rock,"Excitement, Amusement, Confusion"
Rogério Skylab,A Voz do Cu,brazilian punk,Nas Portas do Cu,2nVSG8rYKK1zH0XbuzJFWw,3Rnp6MLYs8Nghbi3YG0mBh,['brazilian punk'],Rock,Emotions unable to be determined
Pet Shop Boys,Dreamland (feat. Years & Years) - 2023 Remaster,"new romantic, permanent wave, new wave pop, dance rock, new wave, synthpop",Hotspot,5lsM03LY7LalQibKCVZFVC,1dvGwLWZYHVEykh5Ibjzgg,"['new romantic', 'permanent wave', 'new wave pop', 'dance rock', 'new wave', 'synthpop']",Pop,Emotions unable to be determined
Fawn Spots,In Front of the Chesnut Tree,york indie,From Safer Place,38FjWLXNyG5pVd7KVuZCzb,4fyMPVL1XEbIeIHKQhtwhA,['york indie'],Alternative,Emotions unable to be determined
Musiq Soulchild,teachme,"neo soul, urban contemporary, r&b, contemporary r&b",Luvanmusiq,0ODFPypnJLE6hKgahiuSzn,71mJS6A4t23avivfhfvhVg,"['neo soul', 'urban contemporary', 'r&b', 'contemporary r&b']",R&B,"Excitement, Fear, Sadness"
Phish,Sample in a Jar,jam band,Hoist,6MCUdqOifrEomDtrgZlJ8O,5desuSVmQddmKNvvU2ATcf,['jam band'],Rock,Sadness
Kevin Ayers,Another Rolling Stone - 2023 Remaster,"canterbury scene, british folk",Falling Up,7nYR7PiOVG6uRWn8v64LAo,7G89IGpZBYfKQUg79UgKIe,"['canterbury scene', 'british folk']",Folk,"Calmness, Surprise (negative)"
Josh Abbott Band,I’m Your Only Flaw,"texas country, red dirt, classic texas country",Until My Voice Goes Out,6naxcNZ9gAfWw0IjYAATyp,6tcR79NYQtTstpdQaKou5j,"['texas country', 'red dirt', 'classic texas country']",Country,Emotions unable to be determined
Incubus,Megalomaniac,"funk metal, nu metal, rock, alternative metal, funk rock, post-grunge, alternative rock",A Crow Left of the Murder,1rSo624QuuCteNxAzsU3SV,6YQRPEkWRVCorkUoKDOdgC,"['funk metal', 'nu metal', 'rock', 'alternative metal', 'funk rock', 'post-grunge', 'alternative rock']",Rock,Emotions unable to be determined
Bad Gyal,Internationally - Prod. Jam City & Dubbel Dutch,"urbano espanol, rap catala, rap latina, trap catala, neoperreo, urbano latino",Worldwide Angel,3PLcsZsfC1jt2E1zsKIE8A,4CseW0RVZOocevhdVs3pLV,"['urbano espanol', 'rap catala', 'rap latina', 'trap catala', 'neoperreo', 'urbano latino']",Hip-Hop,Emotions unable to be determined
Death Angel,The Ultra-Violence,"metal, old school thrash, death metal, thrash metal",The Ultra-Violence,20bJTQOaoHqeCHBhqIgcTl,35flmem6J4bq04Kvib1ghA,"['metal', 'old school thrash', 'death metal', 'thrash metal']",Rock,Emotions unable to be determined
Blackmail,Londeria - Remastered,"german indie, german indie rock",Science Fiction,0G4fXmJUidQLyHaxLCkQnY,6jKneYBQWM2nORvoSZJesZ,"['german indie', 'german indie rock']",Alternative,Emotions unable to be determined
Daryl Hall,Why Was It So Easy,"soft rock, mellow gold",Sacred Songs,7i0Cll8Rn5at9L6eeM7LTS,3U3ZUZfY7AtFTbUGLMPLZz,"['soft rock', 'mellow gold']",Rock,"Excitement, Distress, Surprise (positive)"
Space,The Man,britpop,Tin Planet,4IdvzuOakzcaP3FowufcRL,58tT544Eg3Um3BaA2tRz3P,['britpop'],Pop,Emotions unable to be determined
Shakira,Si Te Vas - En Vivo,"colombian pop, pop, latin pop, dance pop",MTV Unplugged,6TWrhSSWeUPL1PPfhNuZZ1,3yQQUyIA3vRIRnB4rqtThe,"['colombian pop', 'pop', 'latin pop', 'dance pop']",Pop,Emotions unable to be determined
Ivy Queen,Quiero Bailar,"latin hip hop, rap latina, reggaeton, trap latino, urbano latino",Diva: Platinum Edition,7mY1dIaY9vY6Jrlrjg3dRn,0Sv18KP8WCk1eHGnhJqTrb,"['latin hip hop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",Hip-Hop,"Excitement, Anger"
Trippie Redd,Snake Skin,"trap, rap, melodic rap",!,3jdByIcSM5sk4uUrQVC4JU,2trqp8gTJ1MMmY9HoKqO2y,"['trap', 'rap', 'melodic rap']",Hip-Hop,Emotions unable to be determined
Jethro Tull,Broadsword - 2005 Remaster,"folk rock, flute rock, psychedelic rock, rock, blues rock, singer-songwriter, hard rock, album rock, symphonic rock, progressive rock, art rock, classic rock",Broadsword and the Beast,78FLjDcRvkXcIs6jRQN1ld,4lpzTVAjVdnLfIpWPqKuKw,"['folk rock', 'flute rock', 'psychedelic rock', 'rock', 'blues rock', 'singer-songwriter', 'hard rock', 'album rock', 'symphonic rock', 'progressive rock', 'art rock', 'classic rock']",Rock,Emotions unable to be determined
Lil Gotit,Bricks In The Attic,"trap, atl trap",Hood Baby,4U82vLpo8BeJiP4e2VylQL,0SAGgynuEGS5Dg1kpVRFE6,"['trap', 'atl trap']",Hip-Hop,"Anger, Excitement, Fear"
The Go! Team,Divebomb,brighton indie,Get Up Sequences Part Two,18DspdLsC9HWNUWkNy2iAa,0obNEM0fHXxT5TmU7SjmOr,['brighton indie'],Alternative,Emotions unable to be determined
Crooked Fingers,Sleep All Summer,indie rock,Dignity and Shame,2JkNPBD9HsNyDjLGctJ90N,6imJ76LAJJjXtjWw3BHKBf,['indie rock'],Rock,"Romance, Pain, Sadness"
Laura Veirs,Cast a Hook in Me,"chamber pop, indie folk",Saltbreakers,0jIMl3MLV5Z6p541VLCEpJ,6J8tm0c5mkOOBu6IilCV92,"['chamber pop', 'indie folk']",Pop,Emotions unable to be determined
Meg Baird,Star Hill Song,"drone folk, new weird america",Furling,4ZL6HZ62Y6COvwL4P4Dv7W,5FgYvOLxsNHb1oh29LeOMc,"['drone folk', 'new weird america']",Folk,Emotions unable to be determined
Gwar,Saddam a Go-Go,"groove metal, virginia punk, nu metal, old school thrash, virginia metal, industrial metal, comic metal",This Toilet Earth,6VQHyesu7VdXH3XQLl3yIg,3jA3IjH8XkIRg84DVykf5Z,"['groove metal', 'virginia punk', 'nu metal', 'old school thrash', 'virginia metal', 'industrial metal', 'comic metal']",Rock,Emotions unable to be determined
Peter Gabriel,Close Up (From 'Family Snapshot') - 2002 Remastered Version,"new romantic, rock, singer-songwriter, permanent wave, soft rock, album rock, new wave, mellow gold, progressive rock, art rock, classic rock",Birdy,75twpuln4K4OEkIvXyVvxb,6uV4pIbm8a1IU67300sDQT,"['new romantic', 'rock', 'singer-songwriter', 'permanent wave', 'soft rock', 'album rock', 'new wave', 'mellow gold', 'progressive rock', 'art rock', 'classic rock']",Rock,Emotions unable to be determined
David Bowie,Let's Dance - Honey Dijon Moonlight Remix,"glam rock, rock, permanent wave, art rock, classic rock",Let's Dance,34Jr2hq5GW13cw8KbUUMy9,1rh2gXfmFr7pNrOW0s6rIB,"['glam rock', 'rock', 'permanent wave', 'art rock', 'classic rock']",Rock,Emotions unable to be determined
A Perfect Circle,The Doomed,"supergroup, rock, nu metal, alternative metal, alternative rock",Eat the Elephant,4D07vsUEpOoMO1LmFknt3D,7nnNLD5cv828YSFxXaezRm,"['supergroup', 'rock', 'nu metal', 'alternative metal', 'alternative rock']",Rock,Emotions unable to be determined
Sam Prekop,Showrooms,chicago indie,Sam Prekop,0k2y3MveQl3daR9d21R3qO,5clbSCoEBQwvwnByDJ2Z8D,['chicago indie'],Alternative,Emotions unable to be determined
Simple Plan,Boom!,"canadian rock, pop punk, canadian punk, neon pop punk, canadian pop punk, modern rock, pop rock",Taking One for the Team,5aJS6QDKNQBwXcy0302gdY,0cDtMoDHC3Pja0V1qrfBdT,"['canadian rock', 'pop punk', 'canadian punk', 'neon pop punk', 'canadian pop punk', 'modern rock', 'pop rock']",Rock,"Romance, Pain, Sadness"
Langhorne Slim,House Of My Soul (You Light The Rooms),"anti-folk, stomp and holler, new americana, modern folk rock, indie folk",Lost at Last Vol. 1,7JA24QmrS7YbSRuyU2E8LV,4XlvkGpGZ0wqf13YkHyrXd,"['anti-folk', 'stomp and holler', 'new americana', 'modern folk rock', 'indie folk']",Folk,Emotions unable to be determined
Roger Daltrey,Walking in My Sleep,"album rock, art rock",Parting Should Be Painless,3aBNmGvg85AFXcvBXu6OJ6,77yG4Q7mW02y1AiujEUceu,"['album rock', 'art rock']",Rock,Emotions unable to be determined
Thomas Dolby,She Blinded Me With Science,"new romantic, zolo, steampunk, new wave pop, new wave, synthpop",The Golden Age of Wireless,4RkKf3UBRxF2kn2Vh0ww8l,0MaTs2V3oNCaTVoB7rr6Dj,"['new romantic', 'zolo', 'steampunk', 'new wave pop', 'new wave', 'synthpop']",Pop,Emotions unable to be determined
Evanescence,My Immortal,alternative metal,Synthesis,37zjnIFF6vN03MedIbSGY3,6NNgZE7QZi5mvDkA6aJsuF,['alternative metal'],Rock,"Fear, Excitement, Horror"
Widespread Panic,Tall Boy,"athens indie, southern rock, jam band",Bombs & Butterflies,7asBg8xZ1213qnD3kp8vfX,6iAobGpSnFjwaR8D79yZl4,"['athens indie', 'southern rock', 'jam band']",Alternative,"Excitement, Awkwardness"
Ariel Pink,Another Weekend,"noise pop, new weird america, dream pop, art pop, neo-psychedelic, la indie, chillwave, hypnagogic pop, experimental pop",Dedicated to Bobby Jameson,3wKRZAMaoKOj0A1LeC3C5x,1mTtkR6zTmYVJcqIVomJ82,"['noise pop', 'new weird america', 'dream pop', 'art pop', 'neo-psychedelic', 'la indie', 'chillwave', 'hypnagogic pop', 'experimental pop']",Pop,Emotions unable to be determined
HIGHLIGHT,Plz Don’t Be Sad,"k-pop, k-pop boy group",Can You Feel It?,7pNNnrmd3pBIsQTenWExLy,4AWDPC3EEdpjRSVuJXVzRi,"['k-pop', 'k-pop boy group']",Pop,Emotions unable to be determined
Lou Reed,Don't Talk to Me About Work,"glam rock, singer-songwriter, permanent wave, rock, classic rock",Legendary Hearts,6ncpg6MiH37iyOXvMnqBLY,0G9jMzd8Dl8XBDXf2kQy6R,"['glam rock', 'singer-songwriter', 'permanent wave', 'rock', 'classic rock']",Rock,Emotions unable to be determined
Anaïs Mitchell,Bright Star,indie folk,Anaïs Mitchell,582t08OyJrrpS35HyWSruM,2XVyQw7WE4hAozLKcUTuHD,['indie folk'],Folk,"Excitement, Amusement, Distress"
Textures,New Horizons,"dutch metal, progressive metal, djent",Phenotype,0C98zBfbbHSS2wLTl5ygIB,59d9ECULahposdQ3695Cfq,"['dutch metal', 'progressive metal', 'djent']",Rock,Emotions unable to be determined
The Icicle Works,Hollow Horse,"synthpop, new romantic, new wave",The Icicle Works,734h324frCqp5IHGrdiQyk,3SunCuOPqRGREhu2JJTUjb,"['synthpop', 'new romantic', 'new wave']",Pop,Emotions unable to be determined
Katatonia,Atrium,"swedish progressive metal, swedish doom metal, gothic metal, doom metal, progressive metal, swedish metal",Sky Void of Stars,6miZE4vSkmreF5eZUX1l0I,4EcfbzCtbJDk2wMwhT4D1h,"['swedish progressive metal', 'swedish doom metal', 'gothic metal', 'doom metal', 'progressive metal', 'swedish metal']",Rock,Emotions unable to be determined
Ayumi Hamasaki,春よ、来い,"j-pop, eurobeat, classic j-pop",Remember You,54TspY54yq4pmpSnXDoq00,4CablfTCtnFPIvXYqyUdn9,"['j-pop', 'eurobeat', 'classic j-pop']",Pop,Emotions unable to be determined
Rotting Christ,In the Name of God,"symphonic deathcore, greek metal, greek black metal, gothic black metal, melodic black metal, viking metal, symphonic black metal, black metal, metal",The Heretics,6OrCWxhSMjM8qHzylaSjid,00oBoAA6p3N4jUGAGk19zr,"['symphonic deathcore', 'greek metal', 'greek black metal', 'gothic black metal', 'melodic black metal', 'viking metal', 'symphonic black metal', 'black metal', 'metal']",Rock,Emotions unable to be determined
Tom Walker,Leave a Light On,"indie anthem-folk, uk pop",What a Time to Be Alive,4iVVU8DyQvOVsKafv3KWIF,3Qa0qW4ged1J4HGeLXbFsC,"['indie anthem-folk', 'uk pop']",Pop,Emotions unable to be determined
Panopticon,The Moss Beneath The Snow,"forest black metal, atmospheric black metal, voidgaze, autonomous black metal, appalachian black metal, bosnian electronic, usbm, drone metal, post-metal, folk black metal, kentucky metal",The Scars of Man on the Once Nameless Wilderness,3HPQ9Up9Pwr6rhM0zizHNb,2nDY7RR2gMZdZwaDChsZVo,"['forest black metal', 'atmospheric black metal', 'voidgaze', 'autonomous black metal', 'appalachian black metal', 'bosnian electronic', 'usbm', 'drone metal', 'post-metal', 'folk black metal', 'kentucky metal']",Rock,Emotions unable to be determined
Tortoise,Eden 2,"post-rock, double drumming, chicago indie, experimental, experimental rock",Standards,0hNIsgJ3YxhaFjue7FUR4g,06yyCBmJlTtk572VzOZBIQ,"['post-rock', 'double drumming', 'chicago indie', 'experimental', 'experimental rock']",Rock,Emotions unable to be determined
Sia,Snowman,"australian pop, pop, australian dance",Everyday Is Christmas,7uoFMmxln0GPXQ0AcCBXRq,2vcGYJcPfXUmCdcXXqqukg,"['australian pop', 'pop', 'australian dance']",Pop,Amusement
Dirty Three,Sometimes I forget you've gone,"slowcore, post-rock",Toward the Low Sun,4UdoF4wivwtenXX3y7sMiy,6PfZHIKHuukBCFHM2vZzqG,"['slowcore', 'post-rock']",Rock,Emotions unable to be determined
The Dandy Warhols,Motor City Steel,"dance-punk, alternative rock",Why You So Crazy,2dO6aH7E0As0VzOBuzakrC,2jWOmtU1d3CwWzc2NaeGff,"['dance-punk', 'alternative rock']",Rock,"Amusement, Excitement"
Trembling Blue Stars,The Sea Is So Quiet,"melancholia, tape club, c86, twee pop",The Seven Autumn Flowers,5Sp6S7RZLn7Gdo2GKCTXNO,0kLqT1MntSv10vwsruTNt1,"['melancholia', 'tape club', 'c86', 'twee pop']",Pop,Emotions unable to be determined
Bad Religion,Punk Rock Song,"punk, skate punk, socal pop punk",The Gray Race,5ACDC1gxAUXYDWherVKOiX,3noW0E8h93SBl56WTNu2y5,"['punk', 'skate punk', 'socal pop punk']",Rock,Sadness
Fish,Question,"progressive rock, neo-progressive",Songs from the Mirror,5ctweRWq3gRjGbfevyohoi,5ONfN7MGqqmOpIB834Fabj,"['progressive rock', 'neo-progressive']",Rock,"Joy, Anger, Distress"
Indigo Girls,All That We Let In,"ectofolk, singer-songwriter, folk, lilith, women's music",All That We Let In,1C6SBLx7ms02DRyA7BrUGw,0cIdpOzceu2Lmzd1tipqqg,"['ectofolk', 'singer-songwriter', 'folk', 'lilith', ""women's music""]",Folk,Emotions unable to be determined
Sharon Van Etten,Magic Chords,"melancholia, new jersey indie, singer-songwriter, art pop, indie rock, chamber pop",Tramp,2NA7ivYQzC48oGph8azDd3,1StZHZ13mdQcQPG8QQjndF,"['melancholia', 'new jersey indie', 'singer-songwriter', 'art pop', 'indie rock', 'chamber pop']",Pop,Emotions unable to be determined
The Veils,Lavinia,modern alternative rock,The Runaway Found,1Tn31wDSYGPyFlKRLLFfq9,0mTEW3roTNRjSxZj2KxPQB,['modern alternative rock'],Rock,Emotions unable to be determined
Through The Eyes of the Dead,Hate The Living,"melodic metalcore, south carolina metal, deathcore, melodic deathcore",Disomus,5F7BlhgnrMsLKUJUMkgyzY,1mRBGQJeXjhvn1gkrMpP5Y,"['melodic metalcore', 'south carolina metal', 'deathcore', 'melodic deathcore']",Rock,Emotions unable to be determined
Allman Brothers Band,"Introduction - Live at Manley Field House, Syracuse University, Syracuse, NY 4-7-72","folk rock, jam band, rock, blues rock, singer-songwriter, heartland rock, hard rock, soft rock, album rock, electric blues, country rock, southern rock, mellow gold, classic rock","Manley Field House, Syracuse University, April 7, 1972",1tZoIsxNY2bQRFqGHyMXRp,05Wtpe1XAUjUixN8spSj9a,"['folk rock', 'jam band', 'rock', 'blues rock', 'singer-songwriter', 'heartland rock', 'hard rock', 'soft rock', 'album rock', 'electric blues', 'country rock', 'southern rock', 'mellow gold', 'classic rock']",Rock,"Interest, Excitement"
